step,reward,rolling_reward
8013,-7.029727458953857,-12.860808517225086
8014,-9.286214828491211,-12.870614576108753
8015,-12.324851036071777,-12.890100847013295
8016,-14.442060470581055,-12.930909673459828
8017,-13.562583923339844,-12.927401727445424
8018,-20.837221145629883,-13.004865875966846
8019,-14.138910293579102,-13.029382576711475
8020,-50.3464469909668,-13.227552575357258
8021,-48.43833923339844,-13.422258756287397
8022,-46.92524337768555,-13.60900824982673
8023,-5.285999774932861,-13.633306176967919
8024,-5.8778791427612305,-13.64691261369735
8025,-7.341050148010254,-13.62686932451278
8026,-4.9118332862854,-13.59980734140426
8027,-6.326291561126709,-13.553650402851403
8028,-7.243008136749268,-13.511426771946251
8029,-5.152116775512695,-13.386261923618616
8030,-4.775059223175049,-13.225642968006433
8031,-15.85041618347168,-13.134223770923912
8032,-15.000836372375488,-13.016754734821617
8033,-10.914534568786621,-13.034132939167321
8034,-12.193269729614258,-13.060381785221399
8035,-5.8184027671813965,-13.066906195469201
8036,-3.098583936691284,-13.059340331859886
8037,0.8820499777793884,-13.03632513243705
8038,-8.290079116821289,-13.051266382284462
8039,-3.3520519733428955,-13.044825757093728
8040,-10.608736991882324,-13.064129920072853
8041,-18.628284454345703,-13.092001223631204
8042,-21.11397361755371,-13.131776518888772
8043,-37.3628044128418,-13.277869120426477
8044,-41.902732849121094,-13.420952400989831
8045,-49.33165740966797,-13.620108726687729
8046,-47.02366256713867,-13.813910049147903
8047,-7.627316474914551,-13.84860648841411
8048,-6.825758457183838,-13.877530906267465
8049,-7.047791481018066,-13.885648715563118
8050,-3.0600767135620117,-13.874316224642097
8051,-5.069674968719482,-13.821781020708382
8052,-50.09112548828125,-13.935415404863656
8053,-7.050283432006836,-13.893998527117073
8054,-5.711054801940918,-13.744006579943001
8055,-14.613933563232422,-13.598955615587533
8056,-13.764126777648926,-13.467816703386605
8057,-15.023801803588867,-13.486897975511848
8058,-9.38169002532959,-13.499480334825813
8059,-8.298773765563965,-13.504508964128792
8060,-10.033563613891602,-13.517613385744394
8061,-3.297241449356079,-13.512970684595405
8062,-12.625421524047852,-13.54316507012397
8063,-13.980534553527832,-13.57675537545234
8064,0.16926266252994537,-13.563666108615696
8065,-2.6707305908203125,-13.530084607608616
8066,0.17497999966144562,-13.496552881427109
8067,-9.427204132080078,-13.511981460757553
8068,-6.544705390930176,-13.521226843066513
8069,-12.803824424743652,-13.57654531688243
8070,-18.3714542388916,-13.655694149680436
8071,-17.76827049255371,-13.732963407702744
8072,-45.134178161621094,-13.886654131121933
8073,-19.667720794677734,-13.921279878802597
8074,-46.77166748046875,-14.055621195025742
8075,-46.6672248840332,-14.172934038348496
8076,-8.34350872039795,-14.11456152934581
8077,-4.301076889038086,-13.960582426257432
8078,-7.283199787139893,-13.803034652896226
8079,-7.857150077819824,-13.721606052584946
8080,-7.568333148956299,-13.600537801928818
8081,-7.561399936676025,-13.589405903048814
8082,-5.378641605377197,-13.584715069003403
8083,-8.4031400680542,-13.609213380999863
8084,-3.352487325668335,-13.59436456412822
8085,-12.125141143798828,-13.627437161631882
8086,-12.38924789428711,-13.647549534983932
8087,-19.883989334106445,-13.69664445991069
8088,-12.723187446594238,-13.726197085566819
8089,-1.0549260377883911,-13.670648616500198
8090,-6.20046854019165,-13.645656030364334
8091,-12.039249420166016,-13.654891812987625
8092,-5.092512607574463,-13.678492407508195
8093,-54.948158264160156,-13.904205544658005
8094,-57.9965705871582,-14.13612785100937
8095,-21.73153305053711,-14.226760535240173
8096,-48.15859603881836,-14.388138882637024
8097,-44.85868453979492,-14.55150754261017
8098,-42.345428466796875,-14.68186734867096
8099,-33.95509719848633,-14.750080826759339
8100,-8.695483207702637,-14.689815602302552
8101,-9.772808074951172,-14.56717174243927
8102,-6.516849994659424,-14.514506194114684
8103,-4.475900173187256,-14.400883519172668
8104,-6.9030585289001465,-14.2466645154953
8105,-2.707451581954956,-14.214299421310425
8106,-49.41642379760742,-14.383722616195678
8107,-7.6248579025268555,-14.382523481369018
8108,-13.85306167602539,-14.4178424949646
8109,-9.446004867553711,-14.435538480758668
8110,-4.474270820617676,-14.436093564987182
8111,-48.495845794677734,-14.615608875274658
8112,-0.899590015411377,-14.597022998809814
8113,1.1793060302734375,-14.546566722869873
8114,1.1418119668960571,-14.507520711421966
8115,-3.152208089828491,-14.477591480731965
8116,-0.4796793460845947,-14.458667371273041
8117,-5.648514747619629,-14.485132838249207
8118,-8.342876434326172,-14.524414247989654
8119,-19.01065444946289,-14.60615552186966
8120,-29.15924072265625,-14.710410113811493
8121,-35.34785461425781,-14.812767474651336
8122,-38.417938232421875,-14.921206344127656
8123,-35.43563461303711,-14.994353850841522
8124,-7.223883152008057,-14.936962876796722
8125,-5.599966526031494,-14.799562358379363
8126,-6.667216777801514,-14.739327546596527
8127,-5.912458419799805,-14.571061196804047
8128,-3.421048402786255,-14.419130247592927
8129,-5.059599876403809,-14.399594912052155
8130,-49.37255096435547,-14.563611181735993
8131,-7.366876602172852,-14.575304220676422
8132,-13.015934944152832,-14.607552059650422
8133,-1.9982813596725464,-14.587680751800537
8134,-4.661517143249512,-14.587892820358276
8135,-2.583979368209839,-14.58440028476715
8136,0.7233219742774963,-14.548763272047044
8137,0.5850819945335388,-14.47913353061676
8138,1.0371040105819702,-14.43304437971115
8139,-0.009600000455975533,-14.383734650440514
8140,-2.4710934162139893,-14.389244170971216
8141,-9.746213912963867,-14.408426351375878
8142,-56.82958984375,-14.639016302652657
8143,-19.198287963867188,-14.72149385458976
8144,-30.015316009521484,-14.83626902539283
8145,-39.3351936340332,-14.963242309160531
8146,-39.916404724121094,-15.074794478960335
8147,-43.316951751708984,-15.211755294390024
8148,-7.141653537750244,-15.164432122774421
8149,-8.005999565124512,-14.86209985882789
8150,-8.005241394042969,-14.723079274721444
8151,-5.134458541870117,-14.552018354006112
8152,-7.31190824508667,-14.415505427904428
8153,-7.099358558654785,-14.414170581407845
8154,-3.250955104827881,-14.402454902239144
8155,-51.09820556640625,-14.592211024828256
8156,-16.22307586669922,-14.632865460939705
8157,-15.798223495483398,-14.681768754549324
8158,-10.522370338439941,-14.698338569231332
8159,-0.3407779932022095,-14.672437847204506
8160,-3.5919666290283203,-14.655282354421914
8161,1.1438239812850952,-14.603164284296334
8162,-0.15474599599838257,-14.541780163116753
8163,-3.5835506916046143,-14.513865628547967
8164,-6.32134485244751,-14.533191962547601
8165,-0.7229019999504089,-14.539594186611474
8166,-17.22926139831543,-14.611138984270394
8167,-17.311935424804688,-14.681774499244987
8168,-44.237754821777344,-14.83780855114013
8169,-44.504459381103516,-14.99359501773864
8170,-45.98208999633789,-15.127031525917351
8171,-48.08145523071289,-15.258473931618035
8172,-11.01604175567627,-15.232115750618279
8173,-6.791091442108154,-15.101849940605462
8174,-7.437250137329102,-14.97479193431884
8175,-7.058300018310547,-14.930938639946282
8176,-7.604625225067139,-14.82754496128112
8177,-4.961666584014893,-14.819411727257073
8178,-2.85150408744812,-14.812587389297784
8179,-9.526958465576172,-14.824114755935968
8180,-16.65843391418457,-14.863996424026787
8181,-16.730091094970703,-14.901748455353081
8182,-8.749534606933594,-14.908515560455621
8183,-11.363020896911621,-14.92561831123382
8184,-3.7107861042022705,-14.928168799705803
8185,1.2439260482788086,-14.875390895195306
8186,-43.93803787231445,-14.996879275627434
8187,1.0468480587005615,-14.94340463668853
8188,-2.739219903945923,-14.910049729652703
8189,-1.498378038406372,-14.881845419235528
8190,-11.793203353881836,-14.91325325424224
8191,-20.552444458007812,-14.972189424820245
8192,-42.780521392822266,-15.142915190406145
8193,-21.531936645507812,-15.218166302390397
8194,-50.93031692504883,-15.387614548392595
8195,-20.386920928955078,-15.419931606955826
8196,-9.905516624450684,-15.387035813041031
8197,-8.768016815185547,-15.26616375798732
8198,-7.9823832511901855,-15.159338820166885
8199,-5.255033493041992,-15.02150730008632
8200,-4.954733371734619,-14.88768995732814
8201,-7.0382585525512695,-14.887040625281632
8202,-5.810999870300293,-14.886808790870012
8203,-4.46045446395874,-14.886099608130753
8204,-12.098372459411621,-14.906218731589615
8205,-11.793161392211914,-14.932002043433487
8206,-10.698587417602539,-14.961194986052812
8207,-9.227170944213867,-14.796546205230058
8208,-3.397952079772949,-14.776252294249833
8209,-6.119786739349365,-14.732412982650102
8210,0.9208940267562866,-14.681636160083116
8211,-1.4461007118225098,-14.650715187259019
8212,-6.098692893981934,-14.649990873523057
8213,-14.082752227783203,-14.690261844821274
8214,-13.343499183654785,-14.731082772441209
8215,-20.675132751464844,-14.781229653544724
8216,-37.73298645019531,-14.890496297068895
8217,-45.92268371582031,-15.04650295753032
8218,-43.21968078613281,-15.169244332499803
8219,-40.448402404785156,-15.316150984950363
8220,-7.549415111541748,-15.262275288768112
8221,-8.531524658203125,-15.159287739939987
8222,-7.292083263397217,-15.024825289912522
8223,-3.250314950942993,-14.83061536807567
8224,-5.132291793823242,-14.652908191867173
8225,-50.152767181396484,-14.813261493869126
8226,-50.4015007019043,-14.980783863253892
8227,-5.535977840423584,-14.983760574527086
8228,-12.023259162902832,-15.003632543750108
8229,-53.717281341552734,-15.197076368518173
8230,-4.6980671882629395,-15.204212141223252
8231,1.3413352966308594,-15.178443733401597
8232,1.3438440561294556,-15.151077533431351
8233,-1.3456519842147827,-15.098002251811325
8234,1.3185360431671143,-15.027005993075669
8235,1.032297968864441,-14.966713764853775
8236,0.2167859971523285,-14.919962251968682
8237,-12.003494262695312,-14.939856783218682
8238,-15.292943000793457,-14.969721445389093
8239,-17.21954345703125,-15.009475685425103
8240,-28.523155212402344,-15.119660466261209
8241,-87.97673034667969,-15.43457143122703
8242,-47.550785064697266,-15.6146409798339
8243,-41.157737731933594,-15.708152851171791
8244,-8.694074630737305,-15.652690013952553
8245,-6.392853260040283,-15.560596426077186
8246,-50.02330780029297,-15.569158285208047
8247,-5.00944185256958,-15.383108116216958
8248,-49.8759765625,-15.447275260992349
8249,-5.4979166984558105,-15.427578294821084
8250,-7.497591495513916,-15.432733026571572
8251,-5.7608537673950195,-15.43654684073478
8252,-14.368382453918457,-15.477236089773475
8253,-17.836254119873047,-15.520425907202066
8254,-16.548885345458984,-15.556864215917885
8255,-3.5487060546875,-15.549113740988076
8256,-50.0600471496582,-15.71411837965995
8257,-1.6822153329849243,-15.653223698206245
8258,-46.71315002441406,-15.792099896021186
8259,-7.233317852020264,-15.766858130045236
8260,-9.691333770751953,-15.770959524698556
8261,-10.201891899108887,-15.80861546022445
8262,-16.21552085876465,-15.844253144092859
8263,-12.657126426696777,-15.86676273996383
8264,-38.443206787109375,-15.983390707798302
8265,-46.148338317871094,-16.1186846569255
8266,-49.17959213256836,-16.257634783573447
8267,-46.39191436767578,-16.388952105350793
8268,-8.664066314697266,-16.340259486027062
8269,-9.564591407775879,-16.32196221048385
8270,-6.76818323135376,-16.147649155445396
8271,-6.907391548156738,-15.98152536470443
8272,-6.356299877166748,-15.819249590702356
8273,-6.267574787139893,-15.823175890751184
8274,-4.280900001525879,-15.816787974186242
8275,-2.774303913116455,-15.798520989246667
8276,-10.916919708251953,-15.822541334934533
8277,-1.9316452741622925,-15.804962749786675
8278,-9.141172409057617,-15.812555406875909
8279,-7.4327311515808105,-15.821677864380181
8280,0.9518600106239319,-15.798770187444985
8281,-3.265721321105957,-15.748431407995522
8282,1.1375459432601929,-15.683877878732979
8283,-1.3547593355178833,-15.645638777799904
8284,-7.073999404907227,-15.625161696501076
8285,-1.0355859994888306,-15.606030429430305
8286,-10.054007530212402,-15.63385212380439
8287,-17.98343849182129,-15.709314077682793
8288,-42.08626174926758,-15.844498808212578
8289,-29.973520278930664,-15.95098468143493
8290,-42.974700927734375,-16.080448537178338
8291,-40.006141662597656,-16.165959966011346
8292,-9.32300853729248,-16.1187961056903
8293,-8.401633262634277,-16.00295142108947
8294,-6.480233192443848,-15.86126142246276
8295,-6.545774936676025,-15.690117892570793
8296,-4.432674884796143,-15.519753941841424
8297,-2.1393721103668213,-15.497802164383232
8298,-7.2742085456848145,-15.499595964737237
8299,-7.958123683929443,-15.503237293548882
8300,-3.034153938293457,-15.503133602447807
8301,-9.45181655883789,-15.52066216880828
8302,-6.1560258865356445,-15.3449217704013
8303,-6.5382866859436035,-15.342873783417046
8304,0.647487998008728,-15.317439612217248
8305,1.3157260417938232,-15.253720973797142
8306,0.4580000042915344,-15.196832466669381
8307,-2.2011098861694336,-15.145541698999702
8308,-3.3573687076568604,-15.121444413729012
8309,-11.700794219970703,-15.135052495546638
8310,-11.105416297912598,-15.139339906282723
8311,-15.588663101196289,-15.188505592890083
8312,-31.83842658996582,-15.265357613153755
8313,-38.58684539794922,-15.363782856531442
8314,-43.502708435058594,-15.538470740921795
8315,-34.822059631347656,-15.667076057083905
8316,-6.998549938201904,-15.695770176835358
8317,-6.294925212860107,-15.683241061158478
8318,-6.1695332527160645,-15.681740372605622
8319,-5.818258285522461,-15.653798108048736
8320,-6.964700222015381,-15.608171091981232
8321,-7.314508438110352,-15.56635604376346
8322,-5.496725082397461,-15.407806231446564
8323,-8.300507545471191,-15.362337378449737
8324,-14.151723861694336,-15.23185760397464
8325,-14.050108909606934,-15.101389140076936
8326,-13.000364303588867,-15.120016562409699
8327,-12.351092338562012,-15.152216624207794
8328,0.5708500146865845,-15.120800425000489
8329,1.3647780418395996,-15.083912712521851
8330,1.1214580535888672,-15.04915354771167
8331,0.8216760158538818,-15.01562124390155
8332,-8.244514465332031,-15.02708473534137
8333,-12.680087089538574,-15.044192523427308
8334,-14.203058242797852,-15.087594807095826
8335,-15.534908294677734,-15.101233875699341
8336,-44.3938102722168,-15.22925212521106
8337,-42.677040100097656,-15.320424328275024
8338,-44.421112060546875,-15.447216026730835
8339,-48.772613525390625,-15.638086776681245
8340,-8.639041900634766,-15.647841070123016
8341,-6.663366794586182,-15.626337539620698
8342,-6.321773529052734,-15.63125458330661
8343,-49.50471496582031,-15.60948081011325
8344,-50.07097625732422,-15.577778432793915
8345,-50.30692672729492,-15.692080007500946
8346,-4.926241874694824,-15.519150590844452
8347,-3.525991916656494,-15.353819820351898
8348,-14.008881568908691,-15.240473632760345
8349,-9.859539031982422,-15.14409140009433
8350,-2.859865427017212,-15.120748928971588
8351,0.9824860095977783,-15.077727752633393
8352,0.9969580173492432,-15.047672520585358
8353,-1.0447839498519897,-15.033948055692017
8354,1.333367943763733,-15.001002349801361
8355,-2.4433906078338623,-14.999946105904877
8356,-0.879776656627655,-14.805799517340958
8357,-7.32879114151001,-14.80461525029689
8358,-12.9506254196167,-14.801005505271256
8359,-21.885639190673828,-14.850764042563737
8360,-14.696623802185059,-14.891653454490006
8361,-49.819766998291016,-14.896949139304459
8362,-47.45750427246094,-15.083180796332657
8363,-18.597070693969727,-15.16228630322963
8364,-7.540895462036133,-15.197017132945358
8365,-8.692399978637695,-15.219177900500595
8366,-4.265191555023193,-15.23431994933635
8367,-4.52703332901001,-15.229834023661912
8368,-6.950075149536133,-15.224262818522751
8369,-3.4895150661468506,-15.162178260989487
8370,-49.80685806274414,-15.244768730349838
8371,-4.988415241241455,-15.123330972857774
8372,-56.07442855834961,-15.193956934161484
8373,-13.514376640319824,-15.106271902270615
8374,-8.828765869140625,-15.112691433139146
8375,-5.020346164703369,-15.110372951693833
8376,0.6729739904403687,-15.081012188620866
8377,-0.8914300203323364,-15.060928075022996
8378,-5.3755927085876465,-15.068746252246202
8379,-1.3392980098724365,-15.053865044780075
8380,-0.5387579798698425,-14.858529872842134
8381,-12.499905586242676,-14.879061988778412
8382,-14.597622871398926,-14.885388740487397
8383,-14.171344757080078,-14.934080994077027
8384,-44.17125701904297,-15.0921199535802
8385,-42.65221405029297,-15.252392892308533
8386,-48.945068359375,-15.451066453643143
8387,-42.91883850097656,-15.625082135625183
8388,-10.109399795532227,-15.66966815084964
8389,-9.320516586303711,-15.706911817193031
8390,-3.0488500595092773,-15.709222843766213
8391,-4.936158180236816,-15.689982620835304
8392,-4.78172492980957,-15.481791161179542
8393,-49.77836608886719,-15.604111473679543
8394,-50.9494514465332,-15.687848015427589
8395,-50.47206497192383,-15.732395500779152
8396,-15.324524879455566,-15.63402798140049
8397,-12.873723030090332,-15.512255066514015
8398,0.05454400181770325,-15.483470276355744
8399,1.3417119979858398,-15.446079430103302
8400,-7.439603328704834,-15.44381687784195
8401,-7.039252758026123,-15.451436054706573
8402,-1.5246859788894653,-15.428287165641784
8403,-2.277508020401001,-15.408999763488769
8404,-17.921308517456055,-15.467681177139282
8405,-17.959667205810547,-15.335127023696899
8406,-37.32068634033203,-15.419517465591431
8407,-40.42401885986328,-15.51802064704895
8408,-46.89731216430664,-15.663520414352417
8409,-44.72054672241211,-15.841039489269257
8410,-10.385000228881836,-15.868211623668671
8411,-8.563375473022461,-15.9070404214859
8412,-6.282525062561035,-15.931551537752151
8413,-3.8510334491729736,-15.932621468782425
8414,-5.136841773986816,-15.927883456468582
8415,-6.141908168792725,-15.949559481143952
8416,-6.2922749519348145,-15.90581153535843
8417,-2.812119960784912,-15.847812273502349
8418,-15.13443374633789,-15.731398989200592
8419,-8.993012428283691,-15.589353201389313
8420,-9.334901809692383,-15.44276444864273
8421,0.14000533521175385,-15.249878606379031
8422,0.43281999230384827,-15.204083159387112
8423,-0.046950001269578934,-15.177106593623757
8424,1.0621980428695679,-15.143108800902963
8425,-0.3153739869594574,-15.116137096777559
8426,-6.511345386505127,-15.11176397742331
8427,-9.348580360412598,-15.129311632528902
8428,-14.835335731506348,-15.177246959105133
8429,-17.67530059814453,-15.209840327635407
8430,-7.249509811401367,-15.172204631224275
8431,-35.48173904418945,-15.24721122302115
8432,-36.612239837646484,-15.358662043944001
8433,-27.121408462524414,-15.421695594206453
8434,-6.922933101654053,-15.434544182196259
8435,-8.132858276367188,-15.472051319494843
8436,-5.933691501617432,-15.320033934012056
8437,-6.248508453369141,-15.349215360060334
8438,-4.344383239746094,-15.355636013403535
8439,-6.463441848754883,-15.375496268644929
8440,-6.1199164390563965,-15.352803120985627
8441,-4.648173809051514,-15.289186038389802
8442,-2.444538116455078,-15.127842105284333
8443,-11.601040840148926,-15.088118522062897
8444,-8.461576461791992,-14.91824356020987
8445,-1.8108652830123901,-14.8439393376261
8446,0.7050700187683105,-14.801496991053224
8447,-0.6444640159606934,-14.769002779856324
8448,0.32107600569725037,-14.735788942828774
8449,-5.301290512084961,-14.735973970904947
8450,-2.2989206314086914,-14.725350719943643
8451,-6.524775505065918,-14.723296787753702
8452,-14.859443664550781,-14.759490562930702
8453,-5.065299987792969,-14.76190994502604
8454,-37.1829948425293,-14.862248434558511
8455,-32.87848663330078,-14.946589735522867
8456,-19.18015480041504,-14.980516005054117
8457,-39.51492691040039,-15.101667028918863
8458,-9.220633506774902,-15.12495775462687
8459,-4.196606636047363,-15.117265034213663
8460,-6.722141742706299,-15.147837177291512
8461,-6.888000011444092,-15.169604774489999
8462,-3.3162899017333984,-15.158475162521004
8463,-6.944116592407227,-15.1299206199795
8464,-4.59278678894043,-15.094917770400643
8465,-49.997802734375,-15.212208450332284
8466,-11.55988597869873,-15.107516048446298
8467,-7.299593448638916,-14.953023687377572
8468,-48.934326171875,-14.975882268920541
8469,-0.9002273082733154,-14.817689568534494
8470,0.6669413447380066,-14.784824142709374
8471,1.1072160005569458,-14.746269180074334
8472,-43.831871032714844,-14.892428331151605
8473,-3.2646446228027344,-14.892485649839044
8474,-5.932692527770996,-14.895687252774835
8475,-11.01603889465332,-14.739140339627863
8476,-16.757078170776367,-14.60456264950335
8477,-20.561166763305664,-14.66466340519488
8478,-41.64248275756836,-14.78314029957354
8479,-46.11571502685547,-14.752734034314752
8480,-41.77928924560547,-14.901058922544122
8481,-35.43785095214844,-15.048175667539239
8482,-7.6680498123168945,-15.084223243013025
8483,-8.649066925048828,-15.11343690277636
8484,-4.289999961853027,-15.13587104679644
8485,-4.840658187866211,-15.159362871423363
8486,-6.320008277893066,-15.185510048523545
8487,-2.763711929321289,-15.148550919190049
8488,-7.774925231933594,-15.11847884811461
8489,-7.698050022125244,-15.080392874374986
8490,-14.731382369995117,-15.025225783005357
8491,-13.058294296264648,-14.725552038803697
8492,-11.219548225402832,-14.580227091446519
8493,-0.23255400359630585,-14.41652635653317
8494,1.2377279996871948,-14.376799146011471
8495,1.160838007926941,-14.346584380939603
8496,1.029919981956482,-14.142371469810605
8497,-1.0618547201156616,-14.12658112128079
8498,-5.34930944442749,-13.9484744528085
8499,-13.17427921295166,-13.979179902866482
8500,-18.43072509765625,-14.022912437275052
8501,-19.02483367919922,-14.075968356922269
8502,-39.23606872558594,-14.175439102008939
8503,-40.30742263793945,-14.265323776081205
8504,-40.67893600463867,-14.361843978717923
8505,-37.02232360839844,-14.495738448932768
8506,-7.782233238220215,-14.326627193287015
8507,-8.567058563232422,-14.354166566208004
8508,-4.241250038146973,-14.184278966262937
8509,-6.7037248611450195,-14.182160594299436
8510,-6.374761581420898,-14.16889430554211
8511,-2.7758638858795166,-14.139190193489194
8512,-5.181149959564209,-14.095052709892393
8513,-7.571545600891113,-14.07471038658917
8514,-15.726475715637207,-13.98384346230328
8515,-11.087020874023438,-13.84359819252789
8516,-11.024094581604004,-13.690976202324032
8517,-1.161130666732788,-13.51005306752026
8518,-3.701301336288452,-13.490202007606625
8519,1.1282612085342407,-13.447430597141386
8520,1.0856519937515259,-13.416015256240964
8521,-2.62296724319458,-13.398877559021114
8522,-8.923127174377441,-13.409144868209959
8523,-10.190567016601562,-13.424836837127804
8524,-58.797386169433594,-13.642902781799435
8525,-16.357833862304688,-13.697236901596188
8526,-38.433895111083984,-13.807304803207517
8527,-86.17236328125,-14.144267675235868
8528,-42.44872283935547,-14.277497876957058
8529,-39.31214141845703,-14.405015518024564
8530,-7.480199813842773,-14.438743757322431
8531,-51.744075775146484,-14.632657175138593
8532,-49.682167053222656,-14.835936027124523
8533,-49.658226013183594,-15.029149893835188
8534,-2.4387080669403076,-15.01060872848332
8535,-6.905550003051758,-15.034088584497571
8536,-6.601566791534424,-15.02027882154286
8537,-7.696259498596191,-14.97913010556996
8538,-11.324735641479492,-14.856084001138806
8539,-9.902009010314941,-14.775797956064343
8540,-7.632345199584961,-14.634428533151747
8541,-49.04963302612305,-14.670602498605847
8542,0.6819120049476624,-14.630582816436887
8543,1.264788031578064,-14.591917131260038
8544,-1.6186786890029907,-14.572470913246274
8545,-43.84119415283203,-14.721652590110898
8546,-48.560916900634766,-14.898165558174252
8547,-8.304243087768555,-14.92282504208386
8548,-57.71466827392578,-15.124586880996823
8549,-6.23663330078125,-15.11770091946423
8550,-36.56879425048828,-15.25183948071301
8551,-46.372222900390625,-15.39952110607922
8552,-21.096139907836914,-15.459281562164426
8553,-44.6589241027832,-15.611764111831784
8554,-7.897824764251709,-15.645945362880825
8555,-6.418316841125488,-15.676881534412503
8556,-6.858208179473877,-15.706146367147564
8557,-4.966650009155273,-15.717208527639508
8558,-4.665050029754639,-15.722439252927899
8559,-3.1219849586486816,-15.688124015882611
8560,-50.185482025146484,-15.844444278791547
8561,-8.02860164642334,-15.814204032972455
8562,-15.843873977661133,-15.750225822523236
8563,-15.110231399536133,-15.656319366529583
8564,-12.829422950744629,-15.533626224592329
8565,-0.2713960111141205,-15.395423570111394
8566,0.029215333983302116,-15.367312509022653
8567,0.9023799896240234,-15.338523288212716
8568,1.1230820417404175,-15.30935282703489
8569,-2.067486047744751,-15.29434973808378
8570,-7.1134748458862305,-15.294944836579264
8571,-12.514200210571289,-15.315743603669107
8572,-16.640100479125977,-15.360317105256021
8573,-19.773666381835938,-15.40620974060148
8574,-40.24110794067383,-15.510567276917397
8575,-17.730796813964844,-15.52529002853483
8576,-40.176639556884766,-15.633995129548014
8577,-45.76415252685547,-15.767647370301187
8578,-5.902092933654785,-15.793539142094552
8579,-8.391775131225586,-15.832565354786814
8580,-3.4260365962982178,-15.850755333386362
8581,-49.21568298339844,-16.050904769383372
8582,-4.690183162689209,-16.0366874441728
8583,-48.8092155456543,-16.181203957997262
8584,-6.764716625213623,-16.151450591526924
8585,-4.2732253074646,-16.106403859578073
8586,-15.084733009338379,-15.98916755052656
8587,-3.580695390701294,-15.832782171688974
8588,-5.866715431213379,-15.67856458517164
8589,0.5005900263786316,-15.481471770964562
8590,1.1485259532928467,-15.442321499548852
8591,-2.43641996383667,-15.425413712225854
8592,1.0432980060577393,-15.395953426085413
8593,1.0069199800491333,-15.193906886301935
8594,-3.1866700649261475,-15.006369661532343
8595,-8.241250991821289,-14.838106958590448
8596,-13.688105583190918,-14.873154413424432
8597,-13.818699836730957,-14.914325245104731
8598,-37.98764419555664,-15.010240295611322
8599,-34.25725173950195,-15.1078311464414
8600,-36.58785629272461,-15.242743109904229
8601,-38.801605224609375,-15.401879474841058
8602,-4.208841800689697,-15.422702674113214
8603,-3.77066969871521,-15.433606217108666
8604,-48.77313995361328,-15.634032248698174
8605,-5.930766582489014,-15.647981752596795
8606,-4.438416481018066,-15.662216311894356
8607,-3.8347833156585693,-15.64824028059095
8608,-6.77988338470459,-15.623557312451304
8609,-7.057831764221191,-15.564246082745493
8610,-13.058652877807617,-15.557694199047983
8611,-1.255918025970459,-15.3634388031587
8612,-2.440601348876953,-15.183371191464364
8613,0.6203799843788147,-15.10650138875097
8614,1.1212379932403564,-15.071852854929864
8615,1.1487599611282349,-15.032488215170801
8616,0.6415500044822693,-15.01286124893278
8617,0.2989340126514435,-14.993557379566132
8618,-3.6381232738494873,-14.980309572063387
8619,-7.071906566619873,-14.994639138065278
8620,-8.663825988769531,-14.83006700976938
8621,-16.585399627685547,-14.876454947315157
8622,-25.900739669799805,-14.755760191760958
8623,-32.6599235534668,-14.832342379413545
8624,-35.8652229309082,-14.940488207660616
8625,-40.598876953125,-15.082802330814301
8626,-9.304916381835938,-15.122713892303407
8627,-5.493041515350342,-15.141120338283478
8628,-3.34218168258667,-15.132986694179476
8629,-49.5706901550293,-15.325912262760102
8630,-7.1800665855407715,-15.352477497182786
8631,-7.888024806976318,-15.334029974065722
8632,-4.502008438110352,-15.293647516332566
8633,-8.34047794342041,-15.270324049077928
8634,-15.934618949890137,-15.157377496801317
8635,-14.52892780303955,-15.044884351812303
8636,-7.639560699462891,-14.879662321172654
8637,-3.2094154357910156,-14.720824628911913
8638,1.2845079898834229,-14.67524899777025
8639,-0.0461059994995594,-14.638151355423034
8640,1.2022919654846191,-14.621146787323058
8641,-3.8303959369659424,-14.616723738349974
8642,-1.4264659881591797,-14.603302702583372
8643,-8.518265724182129,-14.438262301124633
8644,-13.36731243133545,-14.28793374506384
8645,-20.18549919128418,-14.166787481941283
8646,-16.866212844848633,-14.172954233802855
8647,-84.07185363769531,-14.457746756233275
8648,-88.18953704833984,-14.810723080433904
8649,-40.25839614868164,-14.977123513020574
8650,-9.929675102233887,-14.987083800114691
8651,-6.20912504196167,-14.983763289250433
8652,-5.363800048828125,-14.999119745530187
8653,-4.620850086212158,-15.008493113793433
8654,-3.810723304748535,-14.952050772942602
8655,-7.057108402252197,-14.908440537728369
8656,-7.256441593170166,-14.788183558739721
8657,-8.454933166503906,-14.660307215966284
8658,-16.273880004882812,-14.53781348732859
8659,-18.162548065185547,-14.431581492699683
8660,-15.521878242492676,-14.452129004754125
8661,-5.677720069885254,-14.440586383141577
8662,-16.887943267822266,-14.483008055962623
8663,-15.88183879852295,-14.531131277360021
8664,-11.811467170715332,-14.557829778946935
8665,-11.616680145263672,-14.57972886685282
8666,-15.392523765563965,-14.616129862107336
8667,-13.33250904083252,-14.658211418427527
8668,-8.892415046691895,-14.633243343628942
8669,-20.71470069885254,-14.680130096711219
8670,-41.507266998291016,-14.808819557465613
8671,-44.45188522338867,-14.987187119700014
8672,-42.333011627197266,-15.15825044617802
8673,-38.64979934692383,-15.312661843560637
8674,-6.646884918212891,-15.343498175404966
8675,-7.9480414390563965,-15.374028845213354
